Title: MORB_Gale2013-4

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 0.000000 ---
5000.00 1538.15 1.641714 51.7615 0.303378 4.62956 1.14739 6.30742 0 18.0999 17.4966 0.254266 0 0
5000.00 1533.15 4.637373 51.5314 0.335401 4.85671 1.2024 6.38536 0 17.7794 17.6418 0.267418 0 0
5000.00 1528.15 7.501962 51.3071 0.368479 5.07987 1.2562 6.48382 0 17.4905 17.7336 0.280482 0 0
5000.00 1523.15 10.244460 51.0861 0.402823 5.30032 1.30922 6.59586 0 17.2218 17.7903 0.293607 0 0
5000.00 1518.15 12.873750 50.8673 0.438525 5.51857 1.36165 6.71778 0 16.9675 17.8218 0.306871 0 0
5000.00 1513.15 18.547329 50.849 0.405608 8.95314 1.2092 6.15394 0 14.7271 16.9269 0.771241 0.00386343 0
5000.00 1508.15 25.933239 51.0046 0.370459 11.8013 1.06429 5.74595 0 12.8676 15.9134 1.22423 0.00829116 0
5000.00 1503.15 32.812059 51.1695 0.358718 13.2917 0.992902 5.63114 0 11.8386 15.1859 1.51958 0.0119102 0
5000.00 1498.15 39.126043 51.3274 0.358912 14.179 0.955902 5.63197 0 11.1641 14.6259 1.74158 0.0153388 0
5000.00 1493.15 44.905033 51.4725 0.367545 14.7523 0.938386 5.68653 0 10.6722 14.1694 1.92233 0.0188335 0
5000.00 1488.15 50.201269 51.6011 0.384273 15.1415 0.934133 5.76858 0 10.2877 13.7841 2.0761 0.0225259 0
5000.00 1483.15 55.003659 51.7157 0.405581 15.4016 0.938579 5.86292 0 9.97075 13.4687 2.2098 0.0264403 0
5000.00 1478.15 59.391340 51.8177 0.430697 15.5781 0.948994 5.96505 0 9.69963 13.2002 2.329 0.0306536 0
5000.00 1473.15 63.429395 51.9084 0.459204 15.6977 0.963759 6.07238 0 9.46137 12.9648 2.43709 0.0352368 0
5000.00 1468.15 67.169562 51.9886 0.490843 15.7772 0.981836 6.18322 0 9.24774 12.754 2.53624 0.0402621 0
5000.00 1463.15 70.654448 52.0591 0.52538 15.8277 1.00247 6.29634 0 9.05316 12.5621 2.62797 0.0458124 0
5000.00 1458.15 73.920414 52.1209 0.562502 15.8571 1.02504 6.41063 0 8.87356 12.3848 2.71346 0.051992 0
5000.00 1453.15 76.999476 52.1758 0.601695 15.8713 1.04893 6.52491 0 8.70571 12.2191 2.79375 0.0589408 0
