Title: MORB_Gale2013-2

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 clinopyroxene_0 clinopyroxene_1 clinopyroxene_2 feldspar_0 quartz rhm-oxide_0 whitlockite 
5000.00 1298.15 100.087104 32.998640 0.000000 0.124606 9.052781 7.063438 0.000000 16.241511 0.000000 0.405663 0.110642 
5000.00 1293.15 100.086295 32.991519 0.000000 0.126276 9.046308 7.071714 0.000000 16.232696 0.000000 0.403883 0.110642 
5000.00 1288.15 100.085484 32.984394 0.000000 0.127934 9.040043 7.079879 0.000000 16.223833 0.000000 0.402062 0.110642 
5000.00 1283.15 100.084670 32.977265 0.000000 0.129581 9.033974 7.087949 0.000000 16.214922 0.000000 0.400198 0.110642 
5000.00 1278.15 100.083854 32.970130 0.000000 0.131214 9.028089 7.095937 0.000000 16.205959 0.000000 0.398289 0.110642 
5000.00 1273.15 100.083036 32.962991 0.000000 0.132835 9.022378 7.103858 0.000000 16.196945 0.000000 0.396334 0.110642 
5000.00 1268.15 100.082216 32.955847 0.000000 0.134441 9.016831 7.111725 0.000000 16.187878 0.000000 0.394331 0.110642 
5000.00 1263.15 100.081393 32.948697 0.000000 0.136034 9.011437 7.119552 0.000000 16.178756 0.000000 0.392277 0.110642 
5000.00 1258.15 100.080568 32.941542 0.000000 0.137611 9.006189 7.127352 0.000000 16.169578 0.000000 0.390169 0.110642 
5000.00 1253.15 100.079741 32.934380 0.000000 0.139173 9.001077 7.135138 0.000000 16.160342 0.000000 0.388007 0.110642 
5000.00 1248.15 100.078911 32.927211 0.000000 0.140720 8.996092 7.142924 0.000000 16.151047 0.000000 0.385786 0.110642 
5000.00 1243.15 100.078079 32.920035 0.000000 0.142249 8.991226 7.150723 0.000000 16.141691 0.000000 0.383504 0.110642 
5000.00 1238.15 100.077216 32.912778 0.000000 0.143769 8.983105 7.159263 0.003254 16.131930 0.000000 0.380815 0.110642 
5000.00 1233.15 100.075188 32.902413 0.000000 0.145552 8.836684 7.197287 0.140556 16.107906 0.000000 0.363786 0.110642 
5000.00 1228.15 100.073183 32.892100 0.000000 0.147282 8.695198 7.234319 0.273643 16.084088 0.000000 0.346928 0.110642 
5000.00 1223.15 100.071204 32.881842 0.000000 0.148961 8.558448 7.270374 0.402687 16.060484 0.000000 0.330245 0.110642 
5000.00 1218.15 100.069251 32.871640 0.000000 0.150589 8.426251 7.305466 0.527847 16.037104 0.000000 0.313741 0.110642 
5000.00 1213.15 100.067324 32.861497 0.000000 0.152169 8.298432 7.339609 0.649270 16.013956 0.000000 0.297419 0.110642 
5000.00 1208.15 100.065424 32.851413 0.000000 0.153699 8.174827 7.372817 0.767097 15.991050 0.000000 0.281282 0.110642 
5000.00 1203.15 100.063552 32.841392 0.000000 0.155183 8.055280 7.405104 0.881458 15.968393 0.000000 0.265333 0.110642 
5000.00 1198.15 100.061707 32.831434 0.000000 0.156620 7.939645 7.436483 0.992475 15.945993 0.000000 0.249576 0.110642 
5000.00 1193.15 100.059890 32.821541 0.000000 0.158013 7.827782 7.466968 1.100266 15.923858 0.000000 0.234013 0.110642 
5000.00 1188.15 100.058102 32.811716 0.000000 0.159361 7.719558 7.496575 1.204938 15.901995 0.000000 0.218647 0.110642 
5000.00 1183.15 100.056342 32.801958 0.000000 0.160667 7.614848 7.525315 1.306596 15.880411 0.000000 0.203480 0.110642 
5000.00 1178.15 100.054613 32.792270 0.000000 0.161930 7.513530 7.553205 1.405337 15.859113 0.000000 0.188514 0.110642 
5000.00 1173.15 100.052912 32.782654 0.000000 0.163153 7.415491 7.580257 1.501253 15.838107 0.000000 0.173751 0.110642 
5000.00 1168.15 100.051242 32.773110 0.000000 0.164336 7.320621 7.606486 1.594433 15.817398 0.000000 0.159193 0.110642 
5000.00 1163.15 100.049601 32.763639 0.000000 0.165481 7.228815 7.631906 1.684960 15.796993 0.000000 0.144842 0.110642 
5000.00 1158.15 100.047992 32.754243 0.000000 0.166587 7.139972 7.656531 1.772914 15.776896 0.000000 0.130699 0.110642 
5000.00 1153.15 100.046475 32.754930 0.127481 0.159030 7.042794 7.691056 1.871631 15.749003 0.000000 0.113935 0.000000 
5000.00 1148.15 100.044923 32.745704 0.127407 0.160202 6.959880 7.713879 1.954384 15.729690 0.000000 0.100261 0.000000 
5000.00 1143.15 100.043402 32.736556 0.127334 0.161338 6.879648 7.735954 2.034787 15.710696 0.000000 0.086798 0.000000 
5000.00 1138.15 100.041825 32.698965 0.127223 0.184228 6.487966 7.849835 2.506352 15.484619 0.058743 0.000000 0.000000 
5000.00 1133.15 100.041107 32.692454 0.127126 0.184516 6.492336 7.842502 2.509832 15.478397 0.057745 0.000000 0.000000 
5000.00 1128.15 100.040396 32.685950 0.127032 0.184797 6.496736 7.835309 2.513157 15.472142 0.056775 0.000000 0.000000 
5000.00 1123.15 100.039693 32.679451 0.126941 0.185072 6.501165 7.828254 2.516334 15.465850 0.055833 0.000000 0.000000 
5000.00 1118.15 100.038997 32.672957 0.126853 0.185341 6.505621 7.821334 2.519368 15.459520 0.054920 0.000000 0.000000 
5000.00 1113.15 100.038309 32.666469 0.126767 0.185603 6.510103 7.814547 2.522264 15.453149 0.054035 0.000000 0.000000 
5000.00 1108.15 100.037628 32.659985 0.126684 0.185859 6.514610 7.807889 2.525027 15.446735 0.053180 0.000000 0.000000 
5000.00 1103.15 100.036955 32.653504 0.126604 0.186109 6.519140 7.801358 2.527662 15.440276 0.052355 0.000000 0.000000 
5000.00 1098.15 100.036289 32.647027 0.126525 0.186354 6.523694 7.794953 2.530173 15.433768 0.051561 0.000000 0.000000 
5000.00 1093.15 100.035631 32.640553 0.126449 0.186592 6.528270 7.788669 2.532565 15.427210 0.050797 0.000000 0.000000 
5000.00 1088.15 100.034981 32.634081 0.126375 0.186825 6.532869 7.782506 2.534841 15.420598 0.050066 0.000000 0.000000 
5000.00 1083.15 100.034337 32.627610 0.126304 0.187052 6.537491 7.776460 2.537006 15.413931 0.049366 0.000000 0.000000 
5000.00 1078.15 100.033702 32.621139 0.126234 0.187274 6.542135 7.770530 2.539063 15.407204 0.048699 0.000000 0.000000 
5000.00 1073.15 100.033073 32.614669 0.126166 0.187490 6.546802 7.764713 2.541015 15.400416 0.048066 0.000000 0.000000 
5000.00 1068.15 100.032453 32.608198 0.126100 0.187701 6.551492 7.759007 2.542867 15.393564 0.047466 0.000000 0.000000 
5000.00 1063.15 100.031839 32.601724 0.126036 0.187906 6.556206 7.753410 2.544621 15.386644 0.046900 0.000000 0.000000 
5000.00 1058.15 100.031233 32.595248 0.125974 0.188106 6.560943 7.747920 2.546281 15.379654 0.046370 0.000000 0.000000 
5000.00 1053.15 100.030634 32.588768 0.125913 0.188301 6.565705 7.742534 2.547850 15.372591 0.045874 0.000000 0.000000 
5000.00 1048.15 100.030042 32.582283 0.125855 0.188491 6.570492 7.737251 2.549330 15.365450 0.045415 0.000000 0.000000 
5000.00 1043.15 100.029458 32.575791 0.125797 0.188675 6.575305 7.732069 2.550724 15.358229 0.044992 0.000000 0.000000 
5000.00 1038.15 100.028880 32.569292 0.125742 0.188855 6.580144 7.726986 2.552035 15.350925 0.044605 0.000000 0.000000 
5000.00 1033.15 100.028310 32.562783 0.125688 0.189030 6.585010 7.721999 2.553266 15.343534 0.044256 0.000000 0.000000 
5000.00 1028.15 100.027747 32.556262 0.125635 0.189199 6.589903 7.717108 2.554419 15.336052 0.043944 0.000000 0.000000 
5000.00 1023.15 100.027191 32.549728 0.125584 0.189364 6.594825 7.712310 2.555497 15.328477 0.043671 0.000000 0.000000 
5000.00 1018.15 100.026642 32.543177 0.125535 0.189524 6.599775 7.707603 2.556502 15.320803 0.043435 0.000000 0.000000 
5000.00 1013.15 100.026101 32.536608 0.125487 0.189680 6.604753 7.702987 2.557436 15.313028 0.043238 0.000000 0.000000 
