Title: MORB_Gale2013-1

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.154598 49.4058 1.6255 15.1446 1.54068 9.67115 0.167691 7.3951 12.1323 2.62055 0.136506 0.160137
5000.00 1568.15 100.154760 49.4057 1.62549 15.1446 1.5423 9.66967 0.16769 7.39509 12.1323 2.62054 0.136506 0.160137
5000.00 1563.15 100.154929 49.4056 1.62549 15.1446 1.54398 9.66814 0.16769 7.39508 12.1322 2.62054 0.136506 0.160137
5000.00 1558.15 100.155104 49.4055 1.62549 15.1446 1.54572 9.66656 0.16769 7.39507 12.1322 2.62053 0.136505 0.160136
5000.00 1553.15 100.155284 49.4054 1.62548 15.1445 1.54751 9.66492 0.167689 7.39505 12.1322 2.62053 0.136505 0.160136
5000.00 1548.15 100.155471 49.4053 1.62548 15.1445 1.54937 9.66323 0.167689 7.39504 12.1322 2.62052 0.136505 0.160136
5000.00 1543.15 100.155664 49.4052 1.62548 15.1445 1.55129 9.66148 0.167689 7.39502 12.1321 2.62052 0.136505 0.160135
5000.00 1538.15 100.155854 49.4052 1.62548 15.1445 1.55318 9.65976 0.167689 7.39501 12.1321 2.62051 0.136504 0.160135
5000.00 1533.15 100.156063 49.405 1.62547 15.1444 1.55526 9.65787 0.167688 7.39499 12.1321 2.62051 0.136504 0.160135
5000.00 1528.15 100.156481 49.4048 1.62547 15.1444 1.55942 9.65408 0.167687 7.39496 12.132 2.6205 0.136504 0.160134
5000.00 1523.15 100.157099 49.4045 1.62546 15.1443 1.56557 9.64847 0.167686 7.39492 12.132 2.62048 0.136503 0.160133
5000.00 1518.15 100.157699 49.4042 1.62545 15.1442 1.57154 9.64304 0.167685 7.39487 12.1319 2.62047 0.136502 0.160132
5000.00 1513.15 100.157410 49.4044 1.62545 15.1442 1.56867 9.64565 0.167686 7.3949 12.1319 2.62047 0.136502 0.160133
5000.00 1508.15 100.156942 49.4046 1.62546 15.1443 1.564 9.6499 0.167687 7.39493 12.132 2.62049 0.136503 0.160133
5000.00 1503.15 100.156353 49.4049 1.62547 15.1444 1.55814 9.65524 0.167688 7.39497 12.1321 2.6205 0.136504 0.160134
5000.00 1498.15 100.155706 49.4052 1.62548 15.1445 1.55171 9.6611 0.167689 7.39502 12.1321 2.62052 0.136505 0.160135
5000.00 1493.15 100.155060 49.4055 1.62549 15.1446 1.54528 9.66695 0.16769 7.39507 12.1322 2.62053 0.136505 0.160136
5000.00 1488.15 100.154462 49.4058 1.6255 15.1447 1.53933 9.67237 0.167691 7.39511 12.1323 2.62055 0.136506 0.160137
5000.00 1483.15 100.153944 49.4061 1.62551 15.1447 1.53418 9.67707 0.167692 7.39515 12.1324 2.62056 0.136507 0.160138
5000.00 1478.15 100.153524 49.4063 1.62551 15.1448 1.53 9.68088 0.167692 7.39518 12.1324 2.62057 0.136508 0.160139
5000.00 1473.15 100.153326 49.4064 1.62552 15.1448 1.52803 9.68267 0.167693 7.3952 12.1324 2.62058 0.136508 0.160139
5000.00 1468.15 100.153315 49.4064 1.62552 15.1448 1.52792 9.68277 0.167693 7.3952 12.1324 2.62058 0.136508 0.160139
5000.00 1463.15 100.153451 49.4063 1.62551 15.1448 1.52927 9.68154 0.167693 7.39519 12.1324 2.62058 0.136508 0.160139
5000.00 1458.15 100.153739 49.4062 1.62551 15.1448 1.53214 9.67893 0.167692 7.39517 12.1324 2.62057 0.136507 0.160139
5000.00 1453.15 100.154199 49.406 1.6255 15.1447 1.53671 9.67476 0.167691 7.39513 12.1323 2.62056 0.136507 0.160138
5000.00 1448.15 100.154894 49.4056 1.62549 15.1446 1.54363 9.66846 0.16769 7.39508 12.1322 2.62054 0.136506 0.160137
5000.00 1443.15 100.155961 49.4051 1.62547 15.1444 1.55424 9.65879 0.167688 7.395 12.1321 2.62051 0.136504 0.160135
5000.00 1438.15 100.157568 49.4043 1.62545 15.1442 1.57023 9.64423 0.167686 7.39488 12.1319 2.62047 0.136502 0.160132
5000.00 1433.15 100.159794 49.4032 1.62541 15.1439 1.59238 9.62405 0.167682 7.39472 12.1316 2.62041 0.136499 0.160129
5000.00 1428.15 100.162606 49.4018 1.62537 15.1434 1.62036 9.59856 0.167677 7.39451 12.1313 2.62034 0.136495 0.160124
5000.00 1423.15 100.165867 49.4002 1.62531 15.1429 1.6528 9.56902 0.167672 7.39427 12.1309 2.62025 0.136491 0.160119
5000.00 1418.15 100.169392 49.3985 1.62526 15.1424 1.68787 9.53707 0.167666 7.39401 12.1305 2.62016 0.136486 0.160114
5000.00 1413.15 100.172975 49.3967 1.6252 15.1419 1.7235 9.50461 0.16766 7.39375 12.13 2.62007 0.136481 0.160108
5000.00 1408.15 100.176400 49.395 1.62514 15.1414 1.75758 9.47357 0.167654 7.39349 12.1296 2.61998 0.136476 0.160102
5000.00 1403.15 100.179495 49.3935 1.62509 15.1409 1.78835 9.44554 0.167649 7.39327 12.1293 2.6199 0.136472 0.160097
5000.00 1398.15 100.179110 49.3937 1.6251 15.1409 1.78453 9.44902 0.16765 7.39329 12.1293 2.61991 0.136473 0.160098
5000.00 1393.15 100.172928 49.3967 1.6252 15.1419 1.72304 9.50503 0.16766 7.39375 12.1301 2.62007 0.136481 0.160108
5000.00 1388.15 100.172374 49.397 1.62521 15.142 1.71752 9.51006 0.167661 7.39379 12.1301 2.62008 0.136482 0.160109
5000.00 1383.15 100.171813 49.3973 1.62522 15.142 1.71195 9.51513 0.167662 7.39383 12.1302 2.6201 0.136483 0.16011
5000.00 1378.15 100.171248 49.3976 1.62523 15.1421 1.70632 9.52026 0.167663 7.39387 12.1303 2.62011 0.136483 0.160111
5000.00 1373.15 100.170675 49.3978 1.62523 15.1422 1.70063 9.52545 0.167664 7.39392 12.1303 2.62013 0.136484 0.160111
5000.00 1368.15 100.170095 49.3981 1.62524 15.1423 1.69486 9.5307 0.167665 7.39396 12.1304 2.62014 0.136485 0.160112
5000.00 1363.15 100.169508 49.3984 1.62525 15.1424 1.68902 9.53603 0.167666 7.394 12.1305 2.62016 0.136486 0.160113
