Title: MORB_Gale2013-4

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.139856 50.7207 1.54961 15.1102 1.39396 8.6287 0.162117 7.71798 11.4542 2.96044 0.128381 0.173741
5000.00 1568.15 100.140003 50.7207 1.5496 15.1101 1.39542 8.62736 0.162117 7.71797 11.4542 2.96044 0.128381 0.173741
5000.00 1563.15 100.140155 50.7206 1.5496 15.1101 1.39694 8.62598 0.162117 7.71796 11.4541 2.96043 0.128381 0.173741
5000.00 1558.15 100.140313 50.7205 1.5496 15.1101 1.39851 8.62456 0.162116 7.71795 11.4541 2.96043 0.128381 0.173741
5000.00 1553.15 100.140476 50.7204 1.5496 15.1101 1.40013 8.62308 0.162116 7.71794 11.4541 2.96042 0.128381 0.17374
5000.00 1548.15 100.140645 50.7203 1.54959 15.11 1.40181 8.62155 0.162116 7.71792 11.4541 2.96042 0.12838 0.17374
5000.00 1543.15 100.140819 50.7203 1.54959 15.11 1.40354 8.61998 0.162116 7.71791 11.4541 2.96041 0.12838 0.17374
5000.00 1538.15 100.140744 50.7203 1.54959 15.11 1.40279 8.62066 0.162116 7.71792 11.4541 2.96041 0.12838 0.17374
5000.00 1533.15 100.140609 50.7204 1.54959 15.11 1.40145 8.62188 0.162116 7.71793 11.4541 2.96042 0.12838 0.17374
5000.00 1528.15 100.140671 50.7203 1.54959 15.11 1.40207 8.62132 0.162116 7.71792 11.4541 2.96042 0.12838 0.17374
5000.00 1523.15 100.140913 50.7202 1.54959 15.11 1.40448 8.61912 0.162115 7.7179 11.4541 2.96041 0.12838 0.173739
5000.00 1518.15 100.141321 50.72 1.54958 15.1099 1.40854 8.61543 0.162115 7.71787 11.454 2.9604 0.12838 0.173739
5000.00 1513.15 100.141027 50.7202 1.54959 15.11 1.40561 8.6181 0.162115 7.71789 11.454 2.96041 0.12838 0.173739
5000.00 1508.15 100.140031 50.7207 1.5496 15.1101 1.3957 8.62711 0.162117 7.71797 11.4542 2.96044 0.128381 0.173741
5000.00 1503.15 100.138940 50.7212 1.54962 15.1103 1.38484 8.63699 0.162119 7.71806 11.4543 2.96047 0.128383 0.173743
5000.00 1498.15 100.137861 50.7218 1.54964 15.1105 1.3741 8.64676 0.16212 7.71814 11.4544 2.9605 0.128384 0.173745
5000.00 1493.15 100.136886 50.7222 1.54965 15.1106 1.3644 8.65559 0.162122 7.71821 11.4545 2.96053 0.128385 0.173746
5000.00 1488.15 100.136104 50.7226 1.54966 15.1107 1.35661 8.66267 0.162123 7.71827 11.4546 2.96055 0.128386 0.173748
5000.00 1483.15 100.135481 50.723 1.54967 15.1108 1.35041 8.66831 0.162124 7.71832 11.4547 2.96057 0.128387 0.173749
5000.00 1478.15 100.135011 50.7232 1.54968 15.1109 1.34574 8.67256 0.162125 7.71836 11.4547 2.96058 0.128388 0.17375
5000.00 1473.15 100.134691 50.7234 1.54969 15.1109 1.34254 8.67547 0.162125 7.71838 11.4548 2.96059 0.128388 0.17375
5000.00 1468.15 100.134513 50.7234 1.54969 15.111 1.34078 8.67708 0.162126 7.7184 11.4548 2.9606 0.128388 0.173751
