Title: MORB_Gale2013-3

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.142208 49.0683 1.64946 16.5285 1.41739 9.08249 0.17313 7.5974 11.2687 2.91056 0.142559 0.161566
5000.00 1568.15 100.142359 49.0682 1.64946 16.5285 1.41888 9.08113 0.17313 7.59739 11.2687 2.91056 0.142559 0.161565
5000.00 1563.15 100.142514 49.0681 1.64946 16.5285 1.42043 9.07972 0.173129 7.59738 11.2686 2.91055 0.142559 0.161565
5000.00 1558.15 100.142675 49.068 1.64945 16.5284 1.42203 9.07826 0.173129 7.59737 11.2686 2.91055 0.142559 0.161565
5000.00 1553.15 100.142842 49.0679 1.64945 16.5284 1.42369 9.07675 0.173129 7.59736 11.2686 2.91054 0.142559 0.161565
5000.00 1548.15 100.143014 49.0679 1.64945 16.5284 1.4254 9.07519 0.173129 7.59734 11.2686 2.91054 0.142558 0.161564
5000.00 1543.15 100.143192 49.0678 1.64944 16.5283 1.42718 9.07358 0.173128 7.59733 11.2686 2.91053 0.142558 0.161564
5000.00 1538.15 100.143376 49.0677 1.64944 16.5283 1.429 9.07191 0.173128 7.59732 11.2685 2.91053 0.142558 0.161564
5000.00 1533.15 100.143565 49.0676 1.64944 16.5283 1.43089 9.07019 0.173128 7.5973 11.2685 2.91052 0.142558 0.161564
5000.00 1528.15 100.143751 49.0675 1.64944 16.5283 1.43274 9.06851 0.173127 7.59729 11.2685 2.91052 0.142557 0.161563
5000.00 1523.15 100.144104 49.0673 1.64943 16.5282 1.43626 9.06531 0.173127 7.59726 11.2685 2.91051 0.142557 0.161563
5000.00 1518.15 100.143928 49.0674 1.64943 16.5282 1.4345 9.06691 0.173127 7.59727 11.2685 2.91051 0.142557 0.161563
5000.00 1513.15 100.143121 49.0678 1.64945 16.5284 1.42647 9.07421 0.173128 7.59734 11.2686 2.91053 0.142558 0.161564
5000.00 1508.15 100.142097 49.0683 1.64946 16.5285 1.41628 9.08349 0.17313 7.59741 11.2687 2.91056 0.14256 0.161566
5000.00 1503.15 100.141110 49.0688 1.64948 16.5287 1.40645 9.09244 0.173132 7.59749 11.2688 2.91059 0.142561 0.161567
5000.00 1498.15 100.140358 49.0692 1.64949 16.5288 1.39897 9.09925 0.173133 7.59754 11.2689 2.91062 0.142562 0.161569
5000.00 1493.15 100.139842 49.0694 1.6495 16.5289 1.39383 9.10393 0.173134 7.59758 11.2689 2.91063 0.142563 0.16157
5000.00 1488.15 100.139558 49.0696 1.6495 16.5289 1.391 9.1065 0.173134 7.59761 11.269 2.91064 0.142563 0.16157
5000.00 1483.15 100.139507 49.0696 1.64951 16.529 1.3905 9.10696 0.173135 7.59761 11.269 2.91064 0.142563 0.16157
5000.00 1478.15 100.139697 49.0695 1.6495 16.5289 1.39239 9.10524 0.173134 7.5976 11.269 2.91063 0.142563 0.16157
5000.00 1473.15 100.140136 49.0693 1.6495 16.5289 1.39676 9.10126 0.173133 7.59756 11.2689 2.91062 0.142562 0.161569
5000.00 1468.15 100.140843 49.0689 1.64948 16.5287 1.40379 9.09486 0.173132 7.59751 11.2688 2.9106 0.142561 0.161568
5000.00 1463.15 100.141842 49.0684 1.64947 16.5286 1.41374 9.0858 0.173131 7.59743 11.2687 2.91057 0.14256 0.161566
5000.00 1458.15 100.143171 49.0678 1.64945 16.5284 1.42697 9.07376 0.173128 7.59733 11.2686 2.91053 0.142558 0.161564
5000.00 1453.15 100.144875 49.0669 1.64942 16.5281 1.44393 9.05833 0.173125 7.5972 11.2684 2.91048 0.142556 0.161561
5000.00 1448.15 100.147003 49.0659 1.64938 16.5277 1.4651 9.03906 0.173122 7.59704 11.2681 2.91042 0.142553 0.161558
5000.00 1443.15 100.149583 49.0646 1.64934 16.5273 1.49078 9.01569 0.173117 7.59685 11.2678 2.91035 0.142549 0.161554
5000.00 1438.15 100.152603 49.0632 1.64929 16.5268 1.52083 8.98833 0.173112 7.59662 11.2675 2.91026 0.142545 0.161549
5000.00 1433.15 100.156048 49.0615 1.64923 16.5262 1.55511 8.95713 0.173106 7.59635 11.2671 2.91016 0.14254 0.161543
5000.00 1428.15 100.159835 49.0596 1.64917 16.5256 1.59279 8.92283 0.173099 7.59607 11.2667 2.91005 0.142534 0.161537
5000.00 1423.15 100.162323 49.0584 1.64913 16.5252 1.61755 8.9003 0.173095 7.59588 11.2664 2.90998 0.142531 0.161533
5000.00 1418.15 100.162576 49.0583 1.64913 16.5251 1.62006 8.89801 0.173095 7.59586 11.2664 2.90997 0.14253 0.161533
5000.00 1413.15 100.162843 49.0581 1.64912 16.5251 1.62272 8.89559 0.173094 7.59584 11.2664 2.90996 0.14253 0.161532
5000.00 1408.15 100.163508 49.0578 1.64911 16.525 1.62933 8.88957 0.173093 7.59579 11.2663 2.90994 0.142529 0.161531
5000.00 1403.15 100.164349 49.0574 1.6491 16.5249 1.6377 8.88196 0.173092 7.59573 11.2662 2.90992 0.142528 0.16153
