Title: MORB_Gale2013-3

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.142208 49.0683 1.64946 16.5285 1.41739 9.08249 0.17313 7.5974 11.2687 2.91056 0.142559 0.161566
5000.00 1568.15 100.142359 49.0682 1.64946 16.5285 1.41888 9.08113 0.17313 7.59739 11.2687 2.91056 0.142559 0.161565
5000.00 1563.15 100.142514 49.0681 1.64946 16.5285 1.42043 9.07972 0.173129 7.59738 11.2686 2.91055 0.142559 0.161565
5000.00 1558.15 100.142675 49.068 1.64945 16.5284 1.42203 9.07826 0.173129 7.59737 11.2686 2.91055 0.142559 0.161565
5000.00 1553.15 100.142842 49.0679 1.64945 16.5284 1.42369 9.07675 0.173129 7.59736 11.2686 2.91054 0.142559 0.161565
5000.00 1548.15 100.143014 49.0679 1.64945 16.5284 1.4254 9.07519 0.173129 7.59734 11.2686 2.91054 0.142558 0.161564
5000.00 1543.15 100.143192 49.0678 1.64944 16.5283 1.42718 9.07358 0.173128 7.59733 11.2686 2.91053 0.142558 0.161564
5000.00 1538.15 100.143376 49.0677 1.64944 16.5283 1.429 9.07191 0.173128 7.59732 11.2685 2.91053 0.142558 0.161564
5000.00 1533.15 100.143565 49.0676 1.64944 16.5283 1.43089 9.07019 0.173128 7.5973 11.2685 2.91052 0.142558 0.161564
5000.00 1528.15 98.380985 49.0346 1.67157 16.7227 1.43443 9.12082 0.176229 7.42524 11.1472 2.95757 0.145112 0.164458
5000.00 1523.15 95.365552 48.9878 1.70935 17.0592 1.43824 9.20565 0.181802 7.12958 10.9276 3.04142 0.1497 0.169658
5000.00 1518.15 88.806262 48.88 1.81389 17.0577 1.48097 9.5816 0.19523 6.9305 10.5702 3.14781 0.159862 0.182189
5000.00 1513.15 80.705234 48.683 1.96969 16.859 1.54864 10.1304 0.214826 6.7551 10.2054 3.2595 0.174072 0.200477
5000.00 1508.15 72.995407 48.4145 2.14814 16.6144 1.62311 10.7121 0.237516 6.5641 9.91286 3.3618 0.189863 0.221652
5000.00 1503.15 65.786499 48.0721 2.34753 16.3168 1.70503 11.3284 0.263544 6.36514 9.69662 3.4518 0.207075 0.24594
5000.00 1498.15 59.386346 47.6727 2.55639 16.0064 1.78877 11.9649 0.291946 6.18452 9.51236 3.52474 0.224769 0.272446
5000.00 1493.15 53.726502 47.2188 2.77241 15.6936 1.87297 12.6213 0.322701 6.02808 9.34668 3.57968 0.242632 0.301147
5000.00 1488.15 48.675575 46.7076 2.99565 15.3764 1.95798 13.3029 0.356187 5.89497 9.1987 3.61669 0.260529 0.332396
5000.00 1483.15 44.133219 46.1363 3.22591 15.0523 2.04419 14.0155 0.392847 5.78464 9.06766 3.63573 0.278263 0.366607
5000.00 1478.15 40.021669 45.5021 3.46255 14.7185 2.13191 14.7656 0.433206 5.69685 8.95278 3.63669 0.295558 0.40427
5000.00 1473.15 36.279153 44.8024 3.70439 14.3714 2.22148 15.5602 0.477895 5.63153 8.85325 3.61946 0.312041 0.445974
5000.00 1468.15 32.859519 44.0367 3.94907 14.008 2.31302 16.4053 0.527628 5.58856 8.76786 3.58431 0.327214 0.492385
5000.00 1463.15 29.728962 43.2084 4.19235 13.6261 2.40634 17.3048 0.583189 5.56722 8.69465 3.53234 0.340463 0.544235
5000.00 1458.15 26.863784 42.3283 4.42712 13.226 2.50073 18.257 0.64539 5.56543 8.6304 3.46629 0.351116 0.602281
5000.00 1453.15 24.247525 41.4178 4.64239 12.8123 2.59481 19.2512 0.715026 5.57879 8.57034 3.39143 0.358599 0.667266
5000.00 1448.15 21.865631 40.5095 4.82322 12.3948 2.68661 20.2659 0.792916 5.6003 8.50854 3.3157 0.362638 0.739953
5000.00 1443.15 19.699527 39.6393 4.95287 11.9857 2.77425 21.2733 0.880103 5.62178 8.43964 3.24839 0.36336 0.821317
5000.00 1438.15 17.726266 38.8353 5.01688 11.5956 2.85667 22.2483 0.978075 5.63686 8.36095 3.19747 0.361142 0.912744
5000.00 1433.15 15.849075 38.1662 5.00161 11.2585 2.93118 23.2162 1.09392 5.62897 8.2041 3.18207 0.357069 0.960209
5000.00 1428.15 14.069485 37.6386 4.89987 10.9791 2.99752 24.1752 1.23228 5.59793 7.96318 3.20692 0.35112 0.958239
5000.00 1423.15 11.905718 37.1284 4.83005 10.5925 3.07103 25.2818 1.32583 5.52763 7.75676 3.19032 0.341509 0.954187
5000.00 1418.15 8.928640 36.6467 4.76696 10.0263 3.16355 26.7133 1.32182 5.3879 7.57161 3.13616 0.325906 0.939724
5000.00 1413.15 5.947282 36.2577 4.59731 9.48366 3.2572 28.2093 1.27313 5.23194 7.3281 3.14433 0.305733 0.911585
5000.00 1408.15 3.081332 35.9421 4.3461 8.98152 3.35054 29.737 1.16958 5.07173 7.02729 3.22034 0.282039 0.871685
5000.00 1403.15 0.415009 35.6936 4.02597 8.52412 3.44319 31.2637 1.01831 4.91179 6.67473 3.36598 0.255904 0.8227
