Title: MORB_Gale2013-0

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1353.15 100.109121 50.7027 1.71792 15.1425 1.08798 9.33178 0.171671 7.48231 11.2372 2.80994 0.142115 0.173975
5000.00 1348.15 100.108192 50.7031 1.71793 15.1426 1.07873 9.3402 0.171673 7.48238 11.2373 2.80997 0.142116 0.173977
5000.00 1343.15 100.107259 50.7036 1.71795 15.1428 1.06944 9.34866 0.171674 7.48245 11.2374 2.80999 0.142117 0.173978
5000.00 1338.15 100.106323 50.7041 1.71796 15.1429 1.06012 9.35714 0.171676 7.48252 11.2375 2.81002 0.142119 0.17398
5000.00 1333.15 100.105383 50.7045 1.71798 15.1431 1.05075 9.36566 0.171678 7.48259 11.2376 2.81005 0.14212 0.173982
5000.00 1328.15 100.104439 50.705 1.718 15.1432 1.04135 9.37422 0.171679 7.48266 11.2377 2.81007 0.142121 0.173983
5000.00 1323.15 100.103491 50.7055 1.71801 15.1433 1.03191 9.38282 0.171681 7.48273 11.2378 2.8101 0.142123 0.173985
5000.00 1318.15 100.102539 50.706 1.71803 15.1435 1.02243 9.39145 0.171683 7.4828 11.2379 2.81013 0.142124 0.173987
5000.00 1313.15 100.101583 50.7065 1.71805 15.1436 1.0129 9.40012 0.171684 7.48287 11.238 2.81015 0.142125 0.173988
5000.00 1308.15 100.100622 50.707 1.71806 15.1438 1.00333 9.40883 0.171686 7.48295 11.2381 2.81018 0.142127 0.17399
5000.00 1303.15 100.099656 50.7074 1.71808 15.1439 0.993706 9.41759 0.171687 7.48302 11.2382 2.81021 0.142128 0.173992
5000.00 1298.15 100.098685 50.7079 1.7181 15.1441 0.984038 9.42639 0.171689 7.48309 11.2383 2.81024 0.14213 0.173993
5000.00 1293.15 100.097523 50.7085 1.71812 15.1442 0.972459 9.43692 0.171691 7.48318 11.2385 2.81027 0.142131 0.173995
5000.00 1288.15 100.095314 50.7096 1.71815 15.1446 0.95045 9.45696 0.171695 7.48334 11.2387 2.81033 0.142134 0.173999
5000.00 1283.15 100.093121 50.7108 1.71819 15.1449 0.928607 9.47684 0.171699 7.48351 11.239 2.81039 0.142137 0.174003
5000.00 1278.15 100.090946 50.7119 1.71823 15.1452 0.90694 9.49656 0.171702 7.48367 11.2392 2.81045 0.142141 0.174007
5000.00 1273.15 100.088790 50.713 1.71827 15.1456 0.885455 9.51611 0.171706 7.48383 11.2395 2.81051 0.142144 0.17401
5000.00 1268.15 100.086653 50.714 1.7183 15.1459 0.86416 9.53549 0.17171 7.48399 11.2397 2.81057 0.142147 0.174014
5000.00 1263.15 100.084535 50.7151 1.71834 15.1462 0.843061 9.5547 0.171713 7.48415 11.2399 2.81063 0.14215 0.174018
5000.00 1258.15 100.082438 50.7162 1.71837 15.1465 0.822165 9.57371 0.171717 7.48431 11.2402 2.81069 0.142153 0.174021
5000.00 1253.15 100.080362 50.7172 1.71841 15.1468 0.80148 9.59254 0.171721 7.48446 11.2404 2.81075 0.142156 0.174025
5000.00 1248.15 100.078308 50.7183 1.71845 15.1471 0.781012 9.61117 0.171724 7.48461 11.2406 2.81081 0.142158 0.174029
5000.00 1243.15 100.076277 50.7193 1.71848 15.1475 0.760767 9.6296 0.171728 7.48477 11.2409 2.81086 0.142161 0.174032
5000.00 1238.15 100.074268 50.7203 1.71852 15.1478 0.740751 9.64781 0.171731 7.48492 11.2411 2.81092 0.142164 0.174036
5000.00 1233.15 100.072284 50.7213 1.71855 15.1481 0.720972 9.66582 0.171734 7.48506 11.2413 2.81098 0.142167 0.174039
5000.00 1228.15 100.070324 50.7223 1.71858 15.1484 0.701435 9.6836 0.171738 7.48521 11.2415 2.81103 0.14217 0.174043
5000.00 1223.15 100.068388 50.7233 1.71862 15.1487 0.682145 9.70115 0.171741 7.48536 11.2417 2.81109 0.142173 0.174046
5000.00 1218.15 100.066479 50.7243 1.71865 15.1489 0.663108 9.71848 0.171744 7.4855 11.242 2.81114 0.142175 0.174049
5000.00 1213.15 100.064595 50.7252 1.71868 15.1492 0.64433 9.73557 0.171748 7.48564 11.2422 2.81119 0.142178 0.174052
5000.00 1208.15 100.062737 50.7262 1.71871 15.1495 0.625815 9.75242 0.171751 7.48578 11.2424 2.81124 0.142181 0.174056
5000.00 1203.15 100.060907 50.7271 1.71874 15.1498 0.607569 9.76903 0.171754 7.48592 11.2426 2.8113 0.142183 0.174059
5000.00 1198.15 100.059104 50.728 1.71878 15.1501 0.589595 9.78539 0.171757 7.48605 11.2428 2.81135 0.142186 0.174062
5000.00 1193.15 100.057329 50.7289 1.71881 15.1503 0.571899 9.8015 0.17176 7.48618 11.243 2.8114 0.142188 0.174065
5000.00 1188.15 100.055582 50.7298 1.71884 15.1506 0.554483 9.81735 0.171763 7.48631 11.2432 2.81145 0.142191 0.174068
5000.00 1183.15 100.053864 50.7307 1.71887 15.1508 0.537353 9.83294 0.171766 7.48644 11.2434 2.81149 0.142193 0.174071
5000.00 1178.15 100.052175 50.7315 1.71889 15.1511 0.52051 9.84827 0.171769 7.48657 11.2436 2.81154 0.142196 0.174074
5000.00 1173.15 100.050515 50.7324 1.71892 15.1514 0.50396 9.86333 0.171772 7.48669 11.2437 2.81159 0.142198 0.174077
5000.00 1168.15 100.048885 50.7332 1.71895 15.1516 0.487704 9.87813 0.171775 7.48682 11.2439 2.81163 0.1422 0.17408
5000.00 1163.15 100.047501 50.7339 1.71897 15.1518 0.473903 9.89069 0.171777 7.48692 11.2441 2.81167 0.142202 0.174082
5000.00 1158.15 100.046814 50.7342 1.71899 15.1519 0.467061 9.89691 0.171778 7.48697 11.2442 2.81169 0.142203 0.174083
5000.00 1153.15 100.046131 50.7346 1.719 15.152 0.46025 9.90311 0.171779 7.48702 11.2442 2.81171 0.142204 0.174085
5000.00 1148.15 100.045452 50.7349 1.71901 15.1521 0.45347 9.90928 0.171781 7.48707 11.2443 2.81173 0.142205 0.174086
5000.00 1143.15 100.044775 50.7353 1.71902 15.1522 0.446723 9.91542 0.171782 7.48712 11.2444 2.81175 0.142206 0.174087
