Title: MORB_Gale2013-0

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 0.000000 ---
5000.00 1538.15 0.000000 ---
5000.00 1533.15 1.524313 51.7536 0.307877 4.59911 1.14968 7.09205 0 18.512 16.3408 0.244841 0 0
5000.00 1528.15 4.378391 51.4888 0.345464 4.84617 1.21267 7.07197 0 18.0452 16.7294 0.260239 0 0
5000.00 1523.15 7.129738 51.2441 0.382237 5.07938 1.27125 7.12129 0 17.6748 16.9526 0.274361 0 0
5000.00 1518.15 9.777609 51.0086 0.419539 5.30585 1.32774 7.20468 0 17.3516 17.0939 0.288053 0 0
5000.00 1513.15 12.601162 50.795 0.449065 5.94547 1.35772 7.21223 0 16.7967 17.0864 0.357013 0.000499145 0
5000.00 1508.15 20.309885 50.9402 0.372653 10.8984 1.09834 6.27608 0 13.6014 15.7485 1.05713 0.00724953 0
5000.00 1503.15 27.550962 51.1087 0.344607 13.0306 0.989483 6.01345 0 12.1708 14.9028 1.42793 0.0116992 0
5000.00 1498.15 34.243882 51.2703 0.336302 14.1904 0.935406 5.96442 0 11.3311 14.2753 1.68125 0.0155728 0
5000.00 1493.15 40.355823 51.415 0.340893 14.8927 0.909732 6.00014 0 10.759 13.7877 1.87551 0.0193405 0
5000.00 1488.15 45.855946 51.5438 0.352272 15.3277 0.900559 6.07256 0 10.3285 13.4182 2.03322 0.0231365 0
5000.00 1483.15 50.848046 51.6596 0.368217 15.6094 0.901073 6.16621 0 9.98198 13.1183 2.16805 0.0270988 0
5000.00 1478.15 55.413823 51.7641 0.387648 15.7951 0.907827 6.27345 0 9.69015 12.8635 2.2869 0.0313143 0
5000.00 1473.15 59.620305 51.8582 0.409973 15.9169 0.918832 6.39012 0 9.43638 12.6399 2.39378 0.0358547 0
5000.00 1468.15 63.520552 51.9429 0.434815 15.9943 0.932827 6.51374 0 9.21058 12.439 2.49109 0.040786 0
5000.00 1463.15 67.157908 52.0187 0.461867 16.0397 0.948895 6.64272 0 9.00618 12.2553 2.58039 0.0461791 0
5000.00 1458.15 70.568753 52.0866 0.490771 16.0618 0.966261 6.77595 0 8.8186 12.0852 2.66279 0.0521181 0
5000.00 1453.15 73.784016 52.1475 0.521022 16.0667 0.984161 6.91261 0 8.64454 11.9258 2.73904 0.0587097 0
