Title: MORB_Gale2013-1

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 0.000000 ---
5000.00 1538.15 0.262193 51.1089 0.360507 5.14213 1.35012 5.79331 0 16.6054 19.3766 0.263052 0 0
5000.00 1533.15 3.413005 50.886 0.393872 5.36982 1.40811 5.93619 0 16.3788 19.3522 0.275075 0 0
5000.00 1528.15 6.426268 50.6624 0.428931 5.59692 1.46623 6.08376 0 16.1563 19.3181 0.287352 0 0
5000.00 1523.15 9.314330 50.4384 0.46566 5.82309 1.5244 6.23582 0 15.9375 19.2752 0.299888 0 0
5000.00 1518.15 13.001781 50.2521 0.474243 7.43357 1.48817 6.08453 0 14.9034 18.8876 0.474812 0.00157344 0
5000.00 1513.15 19.962708 50.3081 0.419679 11.3608 1.26364 5.42051 0 12.5125 17.7316 0.976425 0.00678708 0
5000.00 1508.15 26.477871 50.4227 0.401637 13.1564 1.16485 5.2337 0 11.3825 16.9624 1.26546 0.0104323 0
5000.00 1503.15 32.598556 50.553 0.397323 14.1784 1.11301 5.22066 0 10.7017 16.3459 1.47621 0.0137215 0
5000.00 1498.15 38.339386 50.6844 0.400392 14.8269 1.08511 5.28818 0 10.2298 15.8207 1.64746 0.0170338 0
5000.00 1493.15 43.700332 50.8104 0.408482 15.2628 1.07191 5.39646 0 9.87045 15.3647 1.79431 0.0205375 0
5000.00 1488.15 48.685089 50.9278 0.420468 15.5645 1.06874 5.52556 0 9.57836 14.9663 1.92401 0.0243301 0
5000.00 1483.15 53.308542 51.0355 0.435654 15.7762 1.07282 5.66483 0 9.32973 14.6162 2.04062 0.028485 0
5000.00 1478.15 57.595455 51.1335 0.453522 15.9249 1.08229 5.80851 0 9.1111 14.3064 2.14675 0.0330709 0
5000.00 1473.15 61.651511 51.2157 0.477771 16.034 1.0978 5.96125 0 8.91567 14.0156 2.24392 0.0382434 0
5000.00 1468.15 65.441676 51.2848 0.506366 16.1075 1.11783 6.11503 0 8.73676 13.7547 2.33296 0.0440307 0
5000.00 1463.15 68.973885 51.3432 0.537719 16.1531 1.141 6.26686 0 8.57061 13.522 2.41492 0.0505042 0
5000.00 1458.15 72.277186 51.3908 0.571728 16.1782 1.16684 6.41696 0 8.41533 13.3121 2.49026 0.0577614 0
5000.00 1453.15 75.367034 51.4258 0.608517 16.1873 1.1953 6.56584 0 8.27032 13.1224 2.55863 0.0658523 0
